MURA-v1.1/train/XR_HUMERUS/patient02339/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02339/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02419/study1_positive/image1.png,0
MURA-v1.1/train/XR_HUMERUS/patient02419/study1_positive/image2.png,0
MURA-v1.1/train/XR_HUMERUS/patient02419/study1_positive/image3.png,0
MURA-v1.1/train/XR_HUMERUS/patient02426/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02426/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02509/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02509/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02634/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02634/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11186/study1_positive/image1.png,0
MURA-v1.1/valid/XR_HUMERUS/patient11186/study1_positive/image2.png,0
MURA-v1.1/valid/XR_HUMERUS/patient11214/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11214/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11231/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11231/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11248/study1_positive/image1.png,0
MURA-v1.1/valid/XR_HUMERUS/patient11248/study1_positive/image2.png,0
MURA-v1.1/valid/XR_HUMERUS/patient11311/study1_positive/image1.png,0
MURA-v1.1/valid/XR_HUMERUS/patient11311/study1_positive/image2.png,0
MURA-v1.1/valid/XR_HUMERUS/patient11313/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11313/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11313/study1_positive/image3.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11346/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11346/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11352/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11352/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11411/study1_positive/image1.png,2
MURA-v1.1/valid/XR_HUMERUS/patient11411/study1_positive/image2.png,2
MURA-v1.1/valid/XR_HUMERUS/patient11485/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11485/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11556/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11556/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11608/study1_positive/image1.png,0
MURA-v1.1/valid/XR_HUMERUS/patient11608/study1_positive/image2.png,0
MURA-v1.1/valid/XR_HUMERUS/patient11612/study1_positive/image1.png,2
MURA-v1.1/valid/XR_HUMERUS/patient11612/study1_positive/image2.png,2
MURA-v1.1/valid/XR_HUMERUS/patient11613/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11613/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11615/study1_positive/image1.png,2
MURA-v1.1/valid/XR_HUMERUS/patient11615/study1_positive/image2.png,2
MURA-v1.1/valid/XR_HUMERUS/patient11616/study1_positive/image1.png,0
MURA-v1.1/valid/XR_HUMERUS/patient11616/study1_positive/image2.png,0
MURA-v1.1/valid/XR_HUMERUS/patient11618/study1_positive/image1.png,0
MURA-v1.1/valid/XR_HUMERUS/patient11618/study1_positive/image2.png,0
MURA-v1.1/valid/XR_HUMERUS/patient11619/study1_positive/image1.png,0
MURA-v1.1/valid/XR_HUMERUS/patient11619/study1_positive/image2.png,0
MURA-v1.1/valid/XR_HUMERUS/patient11620/study1_positive/image1.png,2
MURA-v1.1/valid/XR_HUMERUS/patient11620/study1_positive/image2.png,2
MURA-v1.1/valid/XR_HUMERUS/patient11621/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11621/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11622/study1_positive/image1.png,0
MURA-v1.1/valid/XR_HUMERUS/patient11622/study1_positive/image2.png,0
MURA-v1.1/valid/XR_HUMERUS/patient11623/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11624/study1_positive/image1.png,2
MURA-v1.1/valid/XR_HUMERUS/patient11624/study1_positive/image2.png,2
MURA-v1.1/valid/XR_HUMERUS/patient11625/study1_positive/image1.png,2
MURA-v1.1/valid/XR_HUMERUS/patient11625/study1_positive/image2.png,2
MURA-v1.1/valid/XR_HUMERUS/patient11626/study1_positive/image1.png,0
MURA-v1.1/valid/XR_HUMERUS/patient11626/study1_positive/image2.png,0
MURA-v1.1/valid/XR_HUMERUS/patient11627/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11629/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11629/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11629/study1_positive/image3.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11630/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11630/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11631/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11631/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11632/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11632/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11633/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11633/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11634/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11634/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11635/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11635/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11636/study1_positive/image1.png,2
MURA-v1.1/valid/XR_HUMERUS/patient11636/study1_positive/image2.png,2
MURA-v1.1/valid/XR_HUMERUS/patient11641/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11641/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11642/study1_positive/image1.png,2
MURA-v1.1/valid/XR_HUMERUS/patient11642/study1_positive/image2.png,2
MURA-v1.1/valid/XR_HUMERUS/patient11643/study1_positive/image1.png,2
MURA-v1.1/valid/XR_HUMERUS/patient11643/study1_positive/image2.png,2
MURA-v1.1/valid/XR_HUMERUS/patient11644/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11644/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11645/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11645/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11646/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11646/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11648/study1_positive/image1.png,0
MURA-v1.1/valid/XR_HUMERUS/patient11648/study1_positive/image2.png,0
MURA-v1.1/valid/XR_HUMERUS/patient11648/study1_positive/image3.png,0
MURA-v1.1/valid/XR_HUMERUS/patient11650/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11650/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11650/study1_positive/image3.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11651/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11651/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11651/study1_positive/image3.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11652/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11652/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11653/study1_positive/image1.png,0
MURA-v1.1/valid/XR_HUMERUS/patient11653/study1_positive/image2.png,0
MURA-v1.1/valid/XR_HUMERUS/patient11654/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11654/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11655/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11655/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11656/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11656/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11657/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11657/study1_positive/image2.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11658/study1_positive/image1.png,1
MURA-v1.1/valid/XR_HUMERUS/patient11658/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02707/study1_positive/image1.png,2
MURA-v1.1/train/XR_HUMERUS/patient02707/study1_positive/image2.png,2
MURA-v1.1/train/XR_HUMERUS/patient02708/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02708/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02713/study1_positive/image1.png,2
MURA-v1.1/train/XR_HUMERUS/patient02713/study1_positive/image2.png,2
MURA-v1.1/train/XR_HUMERUS/patient02715/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02715/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02716/study1_positive/image1.png,2
MURA-v1.1/train/XR_HUMERUS/patient02717/study1_positive/image2.png,0
MURA-v1.1/train/XR_HUMERUS/patient02718/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02718/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02718/study1_positive/image3.png,1
MURA-v1.1/train/XR_HUMERUS/patient02718/study1_positive/image4.png,1
MURA-v1.1/train/XR_HUMERUS/patient02718/study1_positive/image5.png,1
MURA-v1.1/train/XR_HUMERUS/patient02718/study1_positive/image6.png,1
MURA-v1.1/train/XR_HUMERUS/patient02719/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02719/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02720/study1_positive/image2.png,2
MURA-v1.1/train/XR_HUMERUS/patient02720/study1_positive/image3.png,2
MURA-v1.1/train/XR_HUMERUS/patient02720/study1_positive/image4.png,2
MURA-v1.1/train/XR_HUMERUS/patient02721/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02721/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02726/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02726/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02727/study1_positive/image1.png,2
MURA-v1.1/train/XR_HUMERUS/patient02727/study1_positive/image2.png,2
MURA-v1.1/train/XR_HUMERUS/patient02727/study1_positive/image3.png,2
MURA-v1.1/train/XR_HUMERUS/patient02728/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02728/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02729/study1_positive/image1.png,2
MURA-v1.1/train/XR_HUMERUS/patient02729/study1_positive/image2.png,2
MURA-v1.1/train/XR_HUMERUS/patient02730/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02730/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02731/study1_positive/image1.png,2
MURA-v1.1/train/XR_HUMERUS/patient02731/study1_positive/image2.png,2
MURA-v1.1/train/XR_HUMERUS/patient02736/study1_positive/image1.png,0
MURA-v1.1/train/XR_HUMERUS/patient02736/study1_positive/image2.png,0
MURA-v1.1/train/XR_HUMERUS/patient02736/study1_positive/image3.png,0
MURA-v1.1/train/XR_HUMERUS/patient02737/study1_positive/image1.png,2
MURA-v1.1/train/XR_HUMERUS/patient02737/study1_positive/image2.png,2
MURA-v1.1/train/XR_HUMERUS/patient02737/study1_positive/image3.png,2
MURA-v1.1/train/XR_HUMERUS/patient02738/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02738/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02739/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02739/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02740/study1_positive/image1.png,2
MURA-v1.1/train/XR_HUMERUS/patient02740/study1_positive/image2.png,2
MURA-v1.1/train/XR_HUMERUS/patient02741/study1_positive/image1.png,2
MURA-v1.1/train/XR_HUMERUS/patient02741/study1_positive/image2.png,2
MURA-v1.1/train/XR_HUMERUS/patient02742/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02742/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02743/study2_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02743/study2_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02744/study1_positive/image1.png,2
MURA-v1.1/train/XR_HUMERUS/patient02744/study1_positive/image2.png,2
MURA-v1.1/train/XR_HUMERUS/patient02745/study1_positive/image1.png,2
MURA-v1.1/train/XR_HUMERUS/patient02745/study1_positive/image2.png,2
MURA-v1.1/train/XR_HUMERUS/patient02746/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02746/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02747/study1_positive/image1.png,2
MURA-v1.1/train/XR_HUMERUS/patient02747/study1_positive/image2.png,2
MURA-v1.1/train/XR_HUMERUS/patient02747/study1_positive/image3.png,2
MURA-v1.1/train/XR_HUMERUS/patient02748/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02748/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02749/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02749/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02751/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02751/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02752/study1_positive/image1.png,0
MURA-v1.1/train/XR_HUMERUS/patient02752/study1_positive/image2.png,0
MURA-v1.1/train/XR_HUMERUS/patient02754/study1_positive/image1.png,2
MURA-v1.1/train/XR_HUMERUS/patient02754/study1_positive/image2.png,2
MURA-v1.1/train/XR_HUMERUS/patient02754/study1_positive/image3.png,2
MURA-v1.1/train/XR_HUMERUS/patient02757/study1_positive/image1.png,2
MURA-v1.1/train/XR_HUMERUS/patient02757/study1_positive/image2.png,2
MURA-v1.1/train/XR_HUMERUS/patient02757/study1_positive/image3.png,2
MURA-v1.1/train/XR_HUMERUS/patient02757/study1_positive/image4.png,2
MURA-v1.1/train/XR_HUMERUS/patient02758/study1_positive/image1.png,0
MURA-v1.1/train/XR_HUMERUS/patient02758/study1_positive/image2.png,0
MURA-v1.1/train/XR_HUMERUS/patient02759/study1_positive/image1.png,0
MURA-v1.1/train/XR_HUMERUS/patient02759/study1_positive/image2.png,0
MURA-v1.1/train/XR_HUMERUS/patient02759/study1_positive/image3.png,0
MURA-v1.1/train/XR_HUMERUS/patient02760/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02760/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02763/study1_positive/image1.png,0
MURA-v1.1/train/XR_HUMERUS/patient02763/study1_positive/image2.png,0
MURA-v1.1/train/XR_HUMERUS/patient02764/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02764/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02765/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02765/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02766/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02766/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02767/study1_positive/image1.png,0
MURA-v1.1/train/XR_HUMERUS/patient02767/study1_positive/image2.png,0
MURA-v1.1/train/XR_HUMERUS/patient02767/study1_positive/image3.png,0
MURA-v1.1/train/XR_HUMERUS/patient02768/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02768/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02769/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02769/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02770/study1_positive/image1.png,2
MURA-v1.1/train/XR_HUMERUS/patient02770/study1_positive/image2.png,2
MURA-v1.1/train/XR_HUMERUS/patient02771/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02771/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02772/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02772/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02772/study1_positive/image3.png,1
MURA-v1.1/train/XR_HUMERUS/patient02773/study1_positive/image1.png,0
MURA-v1.1/train/XR_HUMERUS/patient02773/study1_positive/image2.png,0
MURA-v1.1/train/XR_HUMERUS/patient02774/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02774/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02775/study1_positive/image1.png,2
MURA-v1.1/train/XR_HUMERUS/patient02775/study1_positive/image2.png,2
MURA-v1.1/train/XR_HUMERUS/patient02776/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02776/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02777/study1_positive/image1.png,0
MURA-v1.1/train/XR_HUMERUS/patient02777/study1_positive/image2.png,0
MURA-v1.1/train/XR_HUMERUS/patient02778/study1_positive/image1.png,0
MURA-v1.1/train/XR_HUMERUS/patient02778/study1_positive/image2.png,0
MURA-v1.1/train/XR_HUMERUS/patient02779/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02779/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02780/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02780/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02782/study1_positive/image1.png,0
MURA-v1.1/train/XR_HUMERUS/patient02782/study1_positive/image2.png,0
MURA-v1.1/train/XR_HUMERUS/patient02782/study1_positive/image3.png,0
MURA-v1.1/train/XR_HUMERUS/patient02783/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02784/study1_positive/image1.png,0
MURA-v1.1/train/XR_HUMERUS/patient02784/study1_positive/image2.png,0
MURA-v1.1/train/XR_HUMERUS/patient02785/study1_positive/image1.png,2
MURA-v1.1/train/XR_HUMERUS/patient02785/study1_positive/image2.png,2
MURA-v1.1/train/XR_HUMERUS/patient02786/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02786/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02787/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02787/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02789/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02789/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02790/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02790/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02791/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02791/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02793/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02793/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02794/study1_positive/image1.png,2
MURA-v1.1/train/XR_HUMERUS/patient02794/study1_positive/image2.png,2
MURA-v1.1/train/XR_HUMERUS/patient02795/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02795/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02796/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02796/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02797/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02797/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02798/study1_positive/image1.png,2
MURA-v1.1/train/XR_HUMERUS/patient02798/study1_positive/image2.png,2
MURA-v1.1/train/XR_HUMERUS/patient02799/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02799/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02800/study1_positive/image1.png,2
MURA-v1.1/train/XR_HUMERUS/patient02800/study1_positive/image2.png,2
MURA-v1.1/train/XR_HUMERUS/patient02801/study1_positive/image1.png,2
MURA-v1.1/train/XR_HUMERUS/patient02801/study1_positive/image2.png,2
MURA-v1.1/train/XR_HUMERUS/patient02802/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02802/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02802/study1_positive/image3.png,1
MURA-v1.1/train/XR_HUMERUS/patient02803/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02803/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02804/study1_positive/image1.png,0
MURA-v1.1/train/XR_HUMERUS/patient02804/study1_positive/image2.png,0
MURA-v1.1/train/XR_HUMERUS/patient02805/study1_positive/image1.png,2
MURA-v1.1/train/XR_HUMERUS/patient02805/study1_positive/image2.png,2
MURA-v1.1/train/XR_HUMERUS/patient02805/study1_positive/image3.png,2
MURA-v1.1/train/XR_HUMERUS/patient02805/study1_positive/image4.png,2
MURA-v1.1/train/XR_HUMERUS/patient02806/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02806/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02808/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02808/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02809/study1_positive/image1.png,2
MURA-v1.1/train/XR_HUMERUS/patient02809/study1_positive/image2.png,2
MURA-v1.1/train/XR_HUMERUS/patient02810/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02810/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02811/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02811/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02812/study1_positive/image1.png,2
MURA-v1.1/train/XR_HUMERUS/patient02812/study1_positive/image2.png,2
MURA-v1.1/train/XR_HUMERUS/patient02813/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02813/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02814/study1_positive/image1.png,2
MURA-v1.1/train/XR_HUMERUS/patient02814/study1_positive/image2.png,2
MURA-v1.1/train/XR_HUMERUS/patient02815/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02815/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02816/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02816/study1_positive/image2.png,1
MURA-v1.1/train/XR_HUMERUS/patient02817/study1_positive/image1.png,1
MURA-v1.1/train/XR_HUMERUS/patient02817/study1_positive/image2.png,1
